1190635.6913096905,spark/datalogger/acceleration/dlsteeringangle,-103.0
1190635.6913592815,spark/datalogger/acceleration/dllateralacceleration,0.09
1190635.6914258003,spark/datalogger/acceleration/dlgpsspeed,0.0
1190635.6916184425,spark/datalogger/acceleration/dllinlineacceleration,0.1
1190635.6916921139,spark/energymeter/current/emcurrent,156
1190635.6917481422,spark/datalogger/laptime/dllaptime,0
1190635.6917991638,spark/datalogger/displacement/displacementrearright,0
1190635.6918463707,spark/datalogger/displacement/displacementrearleft,0
1190635.6918916702,spark/datalogger/displacement/displacementfrontleft,35
1190635.6919369698,spark/datalogger/displacement/displacementfrontright,54
1190635.6919851303,spark/energymeter/heat/emheat,175
1190635.6920444965,spark/dspace/_pedalbox_inputs/throttle_1_in,461
1190635.6920998096,spark/dspace/_pedalbox_inputs/break_value,1
1190635.6921579838,spark/dspace/_pedalbox_inputs/throttle_2_in,5
1190635.6922090054,spark/dspace/_pedalbox_gain/throttle_1_gain,-8891
1190635.6922569275,spark/dspace/_pedalbox_gain/throttle_2_gain,-8995
1190635.6923117638,spark/dspace/_pedalbox_gain/brake_gain,-10000
1190635.6923670769,spark/dspace/_pedalbox_out/brake_out,-10000
1190635.6924216747,spark/dspace/_pedalbox_out/throttle_out,-8891
1190635.692495823,spark/dspace/_enables/outofrange,0
1190635.6966395378,spark/dspace/_enables/shutdown_circuit,-1
1190635.6968665123,spark/dspace/_enables/rtd_enable,0
1190635.6971290112,spark/dspace/_enables/implausability,0
1190635.6974244118,spark/dspace/_enables/startbutton_enable,-1
1190635.697495699,spark/dspace/_enables/brakelight_out,0
1190635.6975533962,spark/dspace/_enables/interlock_in,0
1190635.6976292133,spark/dspace/_enables/ts_enable_in,0
1190635.6978504658,spark/mc/_n_values/n_act_filt,0
1190635.698041916,spark/mc/_n_values/n_cmd,0
1190635.6982824802,spark/mc/_n_values/n_cmd_ramp,0
1190635.6984648705,spark/mc/_n_values/n_actual,0
1190635.6986334324,spark/mc/_i_values/i_cmd,0
1190635.6989152431,spark/mc/_i_values/i_actual,0
1190635.698999405,spark/mc/_i_values/i_act_filt,0
1190635.6995079517,spark/mc/_i_values/i_cmd_ramp,0
1190635.6996293068,spark/mc/_temperature/temp_motor,10714
1190635.6996974945,spark/mc/_temperature/temp_air,0
1190635.6997494698,spark/mc/_temperature/temp_igbt,17999
1190635.6997971535,spark/datalogger/gps/dlgpslongitude,0
1190635.699843645,spark/datalogger/gps/dlgpslatitude,0
1190635.699890852,spark/datalogger/rpm/dlrpmfrontright,0
1190635.6999385357,spark/datalogger/rpm/dlrpmrearright,0
1190635.6999869347,spark/datalogger/rpm/dlrpmrearleft,0
1190635.700037241,spark/datalogger/rpm/dlrpmfrontleft,0
1190635.7001070976,spark/datalogger/acceleration/dlsteeringangle,-103.0
1190635.7003471851,spark/datalogger/acceleration/dllateralacceleration,0.09
1190635.7005143166,spark/datalogger/acceleration/dlgpsspeed,0.0
1190635.7005860806,spark/datalogger/acceleration/dllinlineacceleration,0.1
1190635.7006409168,spark/datalogger/laptime/dllaptime,0
1190635.7006914616,spark/datalogger/displacement/displacementrearright,0
1190635.7007393837,spark/datalogger/displacement/displacementrearleft,0
1190635.7007846832,spark/datalogger/displacement/displacementfrontleft,35
1190635.700849533,spark/datalogger/displacement/displacementfrontright,54
1190635.7538414001,spark/energymeter/power/empower,71
1190635.7540478706,spark/energymeter/energy/emenergy,4
1190635.7541558743,spark/datalogger/gps/dlgpslongitude,0
1190635.7542612553,spark/datalogger/gps/dlgpslatitude,0
1190635.754355669,spark/datalogger/rpm/dlrpmfrontright,0
1190635.7545990944,spark/datalogger/rpm/dlrpmrearright,0
1190635.754698038,spark/datalogger/rpm/dlrpmrearleft,0
1190635.7547984123,spark/datalogger/rpm/dlrpmfrontleft,0
1190635.7548971176,spark/datalogger/acceleration/dlsteeringangle,-103.18
1190635.7550320625,spark/datalogger/acceleration/dllateralacceleration,0.09
1190635.7551834583,spark/datalogger/acceleration/dlgpsspeed,0.0
1190635.7553508282,spark/datalogger/acceleration/dllinlineacceleration,0.1
1190635.7554979324,spark/datalogger/laptime/dllaptime,0
1190635.7556524277,spark/datalogger/displacement/displacementrearright,0
1190635.7557051182,spark/datalogger/displacement/displacementrearleft,0
1190635.7557656765,spark/datalogger/displacement/displacementfrontleft,35
1190635.7559161186,spark/datalogger/displacement/displacementfrontright,54
1190635.7559678555,spark/energymeter/current/emcurrent,151
1190635.756106615,spark/energymeter/voltagebattery/emvoltage,467615
1190635.756157875,spark/energymeter/heat/emheat,175
1190635.7562162876,spark/junction/current/jcurrentmclv,56
1190635.7563724518,spark/junction/current/jcurrent5v,167
1190635.7565236092,spark/junction/current/jcurrent12v,30
1190635.7565739155,spark/junction/current/jcurrentdspace,41
1190635.756633997,spark/junction/misc/jsafestate,0
1190635.7567813396,spark/junction/misc/tsalair1,0
1190635.7569234371,spark/junction/misc/jdrs1,-1
1190635.7569856644,spark/junction/misc/tsalmc,0
1190635.7571589947,spark/junction/misc/tsalacc,0
1190635.7572379112,spark/junction/misc/jdrs2,-1
1190635.757307291,spark/junction/misc/tsalair2,0
1190635.7573974133,spark/junction/misc/tsalprecharge,0
1190635.7839901447,spark/junction/misc/jcurrent24vfused,65
1190635.7842941284,spark/junction/misc/jimplausability,0
1190635.784546852,spark/junction/misc/jhumidity,1802
1190635.784876585,spark/energymeter/voltagemc/emvoltagemc,34013184
1190635.7850391865,spark/energymeter/voltage3/emvoltage3,-9
1190635.7852258682,spark/dspace/_pedalbox_inputs/throttle_1_in,461
1190635.7852914333,spark/dspace/_pedalbox_inputs/break_value,1
1190635.7853479385,spark/dspace/_pedalbox_inputs/throttle_2_in,5
1190635.7854015827,spark/dspace/_pedalbox_gain/throttle_1_gain,-8891
1190635.7854523659,spark/dspace/_pedalbox_gain/throttle_2_gain,-8995
1190635.7855038643,spark/dspace/_pedalbox_gain/brake_gain,-10000
1190635.7855551243,spark/dspace/_pedalbox_out/brake_out,-10000
1190635.7856061459,spark/dspace/_pedalbox_out/throttle_out,-8891
1190635.7856571674,spark/dspace/_enables/outofrange,0
1190635.7857062817,spark/dspace/_enables/shutdown_circuit,-1
1190635.7857558727,spark/dspace/_enables/rtd_enable,0
1190635.7858052254,spark/dspace/_enables/implausability,0
1190635.7858543396,spark/dspace/_enables/startbutton_enable,-1
1190635.78592515,spark/dspace/_enables/brakelight_out,0
1190635.7859780788,spark/dspace/_enables/interlock_in,0
1190635.786093235,spark/dspace/_enables/ts_enable_in,0
1190635.7861745358,spark/mc/_n_values/n_act_filt,0
1190635.786473751,spark/mc/_n_values/n_cmd,0
1190635.786547184,spark/mc/_n_values/n_cmd_ramp,0
1190635.7866113186,spark/mc/_n_values/n_actual,0
1190635.7866699696,spark/mc/_i_values/i_cmd,0
1190635.7867441177,spark/mc/_i_values/i_actual,0
1190635.7869298458,spark/mc/_i_values/i_act_filt,0
1190635.7870295048,spark/mc/_i_values/i_cmd_ramp,0
1190635.787097454,spark/mc/_temperature/temp_motor,10714
1190635.7871570587,spark/mc/_temperature/temp_air,0
1190635.7872140408,spark/mc/_temperature/temp_igbt,18002
1190635.7872695923,spark/datalogger/gps/dlgpslongitude,0
1190635.7873456478,spark/datalogger/gps/dlgpslatitude,0
1190635.7874183655,spark/datalogger/rpm/dlrpmfrontright,0
1190635.8025701046,spark/datalogger/rpm/dlrpmrearright,0
1190635.8028383255,spark/datalogger/rpm/dlrpmrearleft,0
1190635.8030252457,spark/datalogger/rpm/dlrpmfrontleft,0
1190635.803289175,spark/datalogger/acceleration/dlsteeringangle,-103.18
1190635.8035392761,spark/datalogger/acceleration/dllateralacceleration,0.09
1190635.803681612,spark/datalogger/acceleration/dlgpsspeed,0.0
