-21.96366968,64.02325626
-21.96366463,64.02324314
-21.96366134,64.02322985
-21.96365961,64.02321644
-21.96365962,64.02320287
-21.96366105,64.02318916
-21.96366744,64.02316132
-21.96367151,64.02314723
-21.96367547,64.02313302
-21.96367885,64.02311866
-21.96368136,64.02310413
-21.96368283,64.02308942
-21.96368331,64.02307458
-21.96368256,64.02305966
-21.96368048,64.02304479
-21.96367095,64.02301572
-21.96366325,64.02300171
-21.96365327,64.02298815
-21.96364124,64.02297503
-21.96359169,64.02293873
-21.96357076,64.02292782
-21.96354828,64.02291736
-21.96352465,64.02290722
-21.96347548,64.02288719
-21.96345005,64.02287725
-21.96342396,64.02286742
-21.96339712,64.02285772
-21.96336953,64.02284816
-21.96334123,64.02283873
-21.96331207,64.02282954
-21.96328206,64.02282064
-21.96325109,64.02281213
-21.96321911,64.02280413
-21.96300985,64.02276481
-21.96289615,64.02275108
-21.96285703,64.02274834
-21.96281742,64.02274645
-21.96277727,64.02274525
-21.96273665,64.02274442
-21.96265421,64.02274403
-21.96261265,64.02274492
-21.96257103,64.02274688
-21.96252937,64.02274968
-21.96248762,64.02275318
-21.96244575,64.02275721
-21.96240378,64.02276171
-21.96236179,64.02276687
-21.96231996,64.02277272
-21.96223808,64.02278669
-21.96219852,64.02279465
-21.96212249,64.02281214
-21.96201531,64.02284087
-21.96198205,64.02285125
-21.96195006,64.02286206
-21.96191933,64.02287326
-21.96188982,64.02288482
-21.96186145,64.02289672
-21.96180921,64.02292198
-21.96178547,64.02293535
-21.96176342,64.02294911
-21.96172432,64.02297745
-21.96170768,64.02299203
-21.96169329,64.02300695
-21.96168138,64.02302226
-21.96167171,64.02303791
-21.96165966,64.02306976
-21.96165729,64.02310159
-21.96166467,64.02313301
-21.96167181,64.02314825
-21.96168123,64.02316299
-21.96170702,64.02319101
-21.96174218,64.02321738
-21.96176291,64.02322986
-21.96178553,64.02324172
-21.96180971,64.02325297
-21.96186297,64.02327303
-21.96189177,64.02328173
-21.96192196,64.02328942
-21.96195333,64.02329618
-21.96198607,64.02330185
-21.96201993,64.02330652
-21.96205482,64.02331013
-21.96209056,64.02331272
-21.96212686,64.02331461
-21.96216371,64.02331618
-21.96220095,64.02331776
-21.96223853,64.02331939
-21.96227646,64.02332091
-21.96231471,64.02332223
-21.96243184,64.02332496
-21.96247168,64.02332557
-21.96251187,64.02332612
-21.96255244,64.02332678
-21.96259329,64.02332778
-21.96263442,64.02332932
-21.96267586,64.02333147
-21.96271758,64.02333408
-21.96275963,64.02333707
-21.96284427,64.02334417
-21.96288664,64.02334853
-21.96292895,64.02335346
-21.96297123,64.02335908
-21.96301351,64.02336525
-21.96309799,64.02337934
-21.96313999,64.02338729
-21.96318173,64.02339595
-21.96326443,64.02341503
-21.96338593,64.02344812
-21.96346394,64.02347338
-21.96350152,64.02348711
-21.96353807,64.02350155
-21.96360764,64.02353266
-21.96364074,64.02354919
-21.96367259,64.02356637
-21.96370324,64.02358411
-21.96373254,64.02360247
-21.96376075,64.02362131
-21.96378782,64.02364063
-21.96381341,64.02366046
-21.96383732,64.02368079
-21.96385919,64.02370167
-21.96387685,64.02371971
