47.22056342,14.76161209
47.22056364,14.7616111
47.22055543,14.76160316
47.22057285,14.76161591
47.22059781,14.76163419
47.22062548,14.7616482
47.22065583,14.76166758
47.22068651,14.76168176
47.2207183,14.76169512
47.22074867,14.76170814
47.22077539,14.76171887
47.22079791,14.76172973
47.22082253,14.76173935
47.22085123,14.76175396
47.22087335,14.7617716
47.22089878,14.76177994
47.22092487,14.76178218
47.22094699,14.76176153
47.22096776,14.76172994
47.22098502,14.76170102
47.22100385,14.76167629
47.22102063,14.7616493
47.22103767,14.76162473
47.22105621,14.76159554
47.22107326,14.76157332
47.22109904,14.76157899
47.22112424,14.76159259
47.22114662,14.76161276
47.22116868,14.76163286
47.22118994,14.76165101
47.2212092,14.76167021
47.22123026,14.76168852
47.221253,14.76170832
47.22127548,14.76172879
47.22129833,14.76174913
47.22132016,14.76176877
47.22134205,14.76179156
47.22136199,14.76182121
47.22137956,14.761856
47.22139674,14.76188589
47.22141555,14.76191481
47.22143459,14.76193367
47.22145383,14.7619563
47.22147593,14.76197851
47.2214987,14.7619919
47.22152258,14.76200585
47.2215441,14.76202206
47.22156478,14.7620433
47.22159003,14.76205425
47.22161238,14.76206918
47.22163405,14.76208357
47.22165979,14.76209514
47.22168074,14.76210918
47.22170443,14.76212757
47.22173144,14.76214161
47.22175558,14.76215945
47.22178016,14.7621746
47.22180214,14.76218971
47.22182439,14.76220873
47.22184161,14.76223265
47.22186028,14.76225323
47.2218627,14.76227901
47.22184139,14.7622963
47.22181703,14.76230262
47.2217956,14.76230535
47.22177348,14.76230958
47.22175217,14.76231539
47.22172731,14.76232645
47.22170411,14.76233952
47.22167899,14.76235018
47.22165633,14.76235364
47.22163182,14.76234866
47.22161412,14.76233813
47.22159554,14.76231996
47.22157458,14.76230435
47.22155786,14.76228462
47.22154084,14.76226397
47.22152229,14.76224318
47.2215037,14.76222274
47.22148281,14.76220124
47.22145993,14.76217869
47.22143968,14.76215642
47.22141474,14.76214656
47.22138576,14.76213379
47.22135924,14.7621146
47.22133747,14.76208734
47.22131654,14.76205719
47.22129443,14.76202927
47.22127224,14.76200572
47.22124994,14.76198292
47.2212276,14.76195951
47.22120362,14.76194457
47.22117982,14.76193615
47.22115354,14.76193133
47.22112881,14.76193527
47.22110918,14.76195958
47.22109276,14.76199152
47.22107606,14.7620184
47.22106167,14.76204412
47.22103569,14.76205934
47.22101596,14.76207165
47.22100197,14.76207786
47.22098834,14.76209998
47.22098015,14.76213381
47.22097223,14.76216315
47.22096098,14.76219008
47.22094668,14.76221911
47.22092901,14.76223506
47.22091325,14.7622559
47.22090845,14.76228812
47.22089632,14.7623233
47.22088627,14.7623532
47.22088082,14.76238906
47.22087253,14.76241987
47.22086705,14.76245037
47.22087071,14.76248383
47.2208742,14.76251415
47.22088383,14.76254924
47.22088589,14.76258205
47.22089037,14.76261674
47.22089635,14.76265343
47.22090389,14.76268889
47.22091539,14.76272464
47.22092971,14.76275374
47.22094622,14.76278805
47.2209639,14.76280532
47.22098643,14.76282668
47.22100488,14.76284877
47.22102457,14.76287114
47.22104986,14.76288839
47.22106845,14.76290263
